dateid,platform,gamemode,mapname,matchid,roundnumber,objectivelocation,winrole,endroundreason,roundduration,clearancelevel,skillrank,role,team,haswon,operator,nbkills,isdead,primaryweapon,primaryweapontype,primarysight,primarygrip,primaryunderbarrel,primarybarrel,secondaryweapon,secondaryweapontype,secondarysight,secondarygrip,secondaryunderbarrel,secondarybarrel,secondarygadget
20170212,XONE,BOMB,PLANE,1523916521,6,CARGO_HOLD-LUGGAGE_HOLD,Attacker,DefendersEliminated,167,127,Unranked,Defender,0,0,SAS-SMOKE,0,1,M590A1,Shotguns,None,None,Laser,None,SMG-11,Submachine_Guns,Reflex,Vertical,Laser,Compensator,IMPACT_GRENADE
20170212,XONE,BOMB,PLANE,1523916521,4,MEETING_ROOM-EXECUTIVE_OFFICE,Defender,AttackersEliminated,224,90,Unranked,Attacker,1,0,GIGN-TWITCH,0,1,F2,Assault_Rifles,Acog,Vertical,None,Compensator,LFP586,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,BOMB,PLANE,1523916521,5,MEETING_ROOM-EXECUTIVE_OFFICE,Attacker,DefendersEliminated,233,40,Gold,Defender,1,0,SAS-SMOKE,1,1,M590A1,Shotguns,None,None,None,None,SMG-11,Submachine_Guns,RedDot,Vertical,None,Suppressor,IMPACT_GRENADE
20170212,XONE,BOMB,PLANE,1523916521,2,CARGO_HOLD-LUGGAGE_HOLD,Attacker,DefendersEliminated,210,139,Gold,Defender,0,0,GSG9-JAGER,2,1,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,Compensator,P12,Pistols,None,None,None,MuzzleBrake,DEPLOYABLE_SHIELD
20170212,XONE,BOMB,PLANE,1523916521,6,CARGO_HOLD-LUGGAGE_HOLD,Attacker,DefendersEliminated,167,139,Gold,Defender,0,0,GSG9-JAGER,0,1,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,Compensator,P12,Pistols,None,None,None,MuzzleBrake,DEPLOYABLE_SHIELD
20170212,XONE,BOMB,PLANE,1523916521,2,CARGO_HOLD-LUGGAGE_HOLD,Attacker,DefendersEliminated,210,106,Unranked,Attacker,1,1,SPETSNAZ-GLAZ,0,1,OTs-03,Marksman_Rifles,Reflex,None,None,MuzzleBrake,PMM,Pistols,None,None,Laser,Suppressor,CLAYMORE
20170212,XONE,BOMB,PLANE,1523916521,4,MEETING_ROOM-EXECUTIVE_OFFICE,Defender,AttackersEliminated,224,139,Gold,Defender,0,1,GSG9-JAGER,0,0,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,Compensator,P12,Pistols,None,None,None,MuzzleBrake,DEPLOYABLE_SHIELD
20170212,XONE,BOMB,PLANE,1523916521,6,CARGO_HOLD-LUGGAGE_HOLD,Attacker,DefendersEliminated,167,138,Unranked,Attacker,1,1,JTF2-BUCK,2,0,CAMRS,Marksman_Rifles,Acog,None,None,MuzzleBrake,MK1_9mm,Pistols,None,None,None,MuzzleBrake,FRAG_GRENADE
20170212,XONE,BOMB,PLANE,1523916521,1,CARGO_HOLD-LUGGAGE_HOLD,Defender,BombExploded,232,73,Unranked,Attacker,0,0,G.E.O.-JACKAL,0,1,C7E,Assault_Rifles,Acog,Vertical,Laser,MuzzleBrake,USP40,Pistols,None,None,Laser,MuzzleBrake,BREACH_CHARGE
20170212,XONE,BOMB,PLANE,1523916521,3,STAFF_SECTION-EXECUTIVE_BEDROOM,Defender,AttackersEliminated,219,138,Unranked,Defender,1,1,SAS-SMOKE,0,1,M590A1,Shotguns,Reflex,None,Laser,None,SMG-11,Submachine_Guns,EosHolo,Vertical,None,Flash,IMPACT_GRENADE
20170212,XONE,BOMB,PLANE,1523916521,2,CARGO_HOLD-LUGGAGE_HOLD,Attacker,DefendersEliminated,210,90,Unranked,Attacker,1,1,GIGN-TWITCH,1,0,F2,Assault_Rifles,Acog,Vertical,None,Compensator,LFP586,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,BOMB,PLANE,1523916521,3,STAFF_SECTION-EXECUTIVE_BEDROOM,Defender,AttackersEliminated,219,40,Gold,Defender,1,1,GSG9-JAGER,0,1,416-C_CARBINE,Assault_Rifles,EosHolo,Vertical,None,Compensator,P12,Pistols,None,None,None,None,DEPLOYABLE_SHIELD
20170212,XONE,BOMB,PLANE,1523916521,3,STAFF_SECTION-EXECUTIVE_BEDROOM,Defender,AttackersEliminated,219,113,Silver,Defender,1,1,GSG9-BANDIT,1,1,MP7,Submachine_Guns,Acog,None,None,Compensator,P12,Pistols,None,None,None,None,NITRO_CELL
20170212,XONE,BOMB,PLANE,1523916521,5,MEETING_ROOM-EXECUTIVE_OFFICE,Attacker,DefendersEliminated,233,134,Unranked,Attacker,0,1,GIGN-MONTAGNE,2,0,Shield,Shield,None,None,None,None,LFP586,Pistols,None,None,Laser,None,STUN_GRENADE
20170212,XONE,BOMB,PLANE,1523916521,4,MEETING_ROOM-EXECUTIVE_OFFICE,Defender,AttackersEliminated,224,73,Unranked,Defender,0,1,SAS-MUTE,3,1,MP5K,Submachine_Guns,Reflex,None,Laser,Compensator,P226_MK_25,Pistols,None,None,Laser,MuzzleBrake,NITRO_CELL
20170212,XONE,BOMB,PLANE,1523916521,6,CARGO_HOLD-LUGGAGE_HOLD,Attacker,DefendersEliminated,167,90,Unranked,Attacker,1,1,GIGN-TWITCH,0,1,F2,Assault_Rifles,Acog,Vertical,None,Compensator,LFP586,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,BOMB,PLANE,1523916521,3,STAFF_SECTION-EXECUTIVE_BEDROOM,Defender,AttackersEliminated,219,73,Unranked,Attacker,0,0,G.E.O.-JACKAL,1,1,PDW9,Submachine_Guns,Acog,Vertical,Laser,Suppressor,USP40,Pistols,None,None,Laser,MuzzleBrake,BREACH_CHARGE
20170212,XONE,BOMB,PLANE,1523916521,1,CARGO_HOLD-LUGGAGE_HOLD,Defender,BombExploded,232,40,Gold,Defender,1,1,SAS-SMOKE,0,1,FMG-9,Submachine_Guns,Reflex,None,None,MuzzleBrake,SMG-11,Submachine_Guns,RedDot,Vertical,None,Suppressor,IMPACT_GRENADE
20170212,XONE,BOMB,PLANE,1523916521,2,CARGO_HOLD-LUGGAGE_HOLD,Attacker,DefendersEliminated,210,40,Gold,Attacker,1,1,SWAT-ASH,0,1,R4-C,Assault_Rifles,Reflex,Vertical,None,Compensator,5.7_USG,Pistols,None,None,None,Suppressor,BREACH_CHARGE
20170212,XONE,BOMB,PLANE,1523916521,6,CARGO_HOLD-LUGGAGE_HOLD,Attacker,DefendersEliminated,167,106,Unranked,Attacker,1,1,GIGN-MONTAGNE,0,0,Shield,Shield,None,None,None,None,LFP586,Pistols,None,None,Laser,None,STUN_GRENADE
20170212,XONE,BOMB,PLANE,1523916521,4,MEETING_ROOM-EXECUTIVE_OFFICE,Defender,AttackersEliminated,224,134,Unranked,Defender,0,1,G.E.O.-MIRA,1,0,ITA12L,Shotguns,EosHolo,None,None,None,USP40,Pistols,None,None,None,MuzzleBrake,NITRO_CELL
20170212,XONE,BOMB,PLANE,1523916521,4,MEETING_ROOM-EXECUTIVE_OFFICE,Defender,AttackersEliminated,224,138,Unranked,Attacker,1,0,NAVYSEAL-BLACKBEARD,0,1,MK17_CQB,Assault_Rifles,Acog,Vertical,None,Flash,D-50,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,BOMB,PLANE,1523916521,3,STAFF_SECTION-EXECUTIVE_BEDROOM,Defender,AttackersEliminated,219,127,Unranked,Attacker,0,0,SPETSNAZ-GLAZ,0,1,OTs-03,Marksman_Rifles,RedDot,None,None,MuzzleBrake,PMM,Pistols,None,None,Laser,Suppressor,CLAYMORE
20170212,XONE,BOMB,PLANE,1523916521,4,MEETING_ROOM-EXECUTIVE_OFFICE,Defender,AttackersEliminated,224,40,Gold,Attacker,1,0,SWAT-ASH,0,1,G36C,Assault_Rifles,EosHolo,Angle,None,Suppressor,5.7_USG,Pistols,None,None,None,Suppressor,BREACH_CHARGE
20170212,XONE,BOMB,PLANE,1523916521,2,CARGO_HOLD-LUGGAGE_HOLD,Attacker,DefendersEliminated,210,127,Unranked,Defender,0,0,GIGN-DOC,0,1,MP5,Submachine_Guns,Acog,Vertical,None,MuzzleBrake,LFP586,Pistols,None,None,Laser,None,DEPLOYABLE_SHIELD
20170212,XONE,BOMB,PLANE,1523916521,6,CARGO_HOLD-LUGGAGE_HOLD,Attacker,DefendersEliminated,167,40,Gold,Attacker,1,1,SAS-SLEDGE,2,1,L85A2,Assault_Rifles,RedDot,Vertical,None,Compensator,SMG-11,Submachine_Guns,RedDot,Vertical,None,Suppressor,FRAG_GRENADE
20170212,XONE,BOMB,PLANE,1523916521,2,CARGO_HOLD-LUGGAGE_HOLD,Attacker,DefendersEliminated,210,113,Silver,Attacker,1,1,SPETSNAZ-FUZE,4,0,AK-12,Assault_Rifles,Acog,Vertical,None,Flash,PMM,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,BOMB,PLANE,1523916521,4,MEETING_ROOM-EXECUTIVE_OFFICE,Defender,AttackersEliminated,224,99,Gold,Defender,0,1,GSG9-BANDIT,0,1,MP7,Submachine_Guns,EosHolo,None,None,Compensator,P12,Pistols,None,None,Laser,Suppressor,BARBED_WIRE
20170212,XONE,BOMB,PLANE,1523916521,6,CARGO_HOLD-LUGGAGE_HOLD,Attacker,DefendersEliminated,167,113,Silver,Attacker,1,1,SPETSNAZ-FUZE,1,0,AK-12,Assault_Rifles,Acog,Vertical,None,Flash,PMM,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,BOMB,PLANE,1523916521,3,STAFF_SECTION-EXECUTIVE_BEDROOM,Defender,AttackersEliminated,219,139,Gold,Attacker,0,0,SWAT-ASH,1,1,R4-C,Assault_Rifles,Acog,Vertical,None,Compensator,M45_MEUSOC,Pistols,None,None,None,MuzzleBrake,BREACH_CHARGE
20170212,XONE,BOMB,PLANE,1523916521,2,CARGO_HOLD-LUGGAGE_HOLD,Attacker,DefendersEliminated,210,138,Unranked,Attacker,1,1,SAS-SLEDGE,0,1,L85A2,Assault_Rifles,Acog,Vertical,None,Compensator,SMG-11,Submachine_Guns,EosHolo,Vertical,None,Flash,FRAG_GRENADE
20170212,XONE,BOMB,PLANE,1523916521,2,CARGO_HOLD-LUGGAGE_HOLD,Attacker,DefendersEliminated,210,134,Unranked,Defender,0,0,NAVYSEAL-VALKYRIE,0,1,MPX,Submachine_Guns,EosHolo,Angle,None,MuzzleBrake,D-50,Pistols,None,None,None,None,NITRO_CELL
20170212,XONE,BOMB,PLANE,1523916521,6,CARGO_HOLD-LUGGAGE_HOLD,Attacker,DefendersEliminated,167,134,Unranked,Defender,0,0,NAVYSEAL-VALKYRIE,2,1,MPX,Submachine_Guns,EosHolo,Angle,None,MuzzleBrake,D-50,Pistols,None,None,None,None,NITRO_CELL
20170212,XONE,BOMB,PLANE,1523916521,4,MEETING_ROOM-EXECUTIVE_OFFICE,Defender,AttackersEliminated,224,106,Unranked,Attacker,1,0,GIGN-MONTAGNE,0,1,Shield,Shield,None,None,None,None,LFP586,Pistols,None,None,Laser,None,STUN_GRENADE
20170212,XONE,BOMB,PLANE,1523916521,1,CARGO_HOLD-LUGGAGE_HOLD,Defender,BombExploded,232,134,Unranked,Attacker,0,0,GIGN-TWITCH,0,0,F2,Assault_Rifles,EosHolo,Vertical,None,MuzzleBrake,P9,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,BOMB,PLANE,1523916521,1,CARGO_HOLD-LUGGAGE_HOLD,Defender,BombExploded,232,138,Unranked,Defender,1,1,GSG9-JAGER,0,1,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,Flash,P12,Pistols,None,None,None,MuzzleBrake,DEPLOYABLE_SHIELD
20170212,XONE,BOMB,PLANE,1523916521,4,MEETING_ROOM-EXECUTIVE_OFFICE,Defender,AttackersEliminated,224,113,Silver,Attacker,1,0,SPETSNAZ-FUZE,2,1,AK-12,Assault_Rifles,Acog,Vertical,None,Flash,PMM,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,BOMB,PLANE,1523916521,2,CARGO_HOLD-LUGGAGE_HOLD,Attacker,DefendersEliminated,210,99,Gold,Defender,0,0,G.E.O.-MIRA,1,1,VECTOR_.45_ACP,Submachine_Guns,Reflex,Vertical,None,Compensator,ITA12S,Shotguns,None,None,None,None,NITRO_CELL
20170212,XONE,BOMB,PLANE,1523916521,6,CARGO_HOLD-LUGGAGE_HOLD,Attacker,DefendersEliminated,167,99,Gold,Defender,0,0,G.E.O.-MIRA,0,1,VECTOR_.45_ACP,Submachine_Guns,Reflex,Vertical,None,Compensator,ITA12S,Shotguns,None,None,None,None,NITRO_CELL
20170212,XONE,BOMB,PLANE,1523916521,5,MEETING_ROOM-EXECUTIVE_OFFICE,Attacker,DefendersEliminated,233,127,Unranked,Attacker,0,1,SPETSNAZ-GLAZ,3,0,OTs-03,Marksman_Rifles,RedDot,None,None,MuzzleBrake,PMM,Pistols,None,None,Laser,Suppressor,CLAYMORE
20170212,XONE,BOMB,PLANE,1523916521,1,CARGO_HOLD-LUGGAGE_HOLD,Defender,BombExploded,232,127,Unranked,Attacker,0,0,SPETSNAZ-GLAZ,1,0,OTs-03,Marksman_Rifles,RedDot,None,None,MuzzleBrake,PMM,Pistols,None,None,Laser,Suppressor,CLAYMORE
20170212,XONE,BOMB,PLANE,1523916521,1,CARGO_HOLD-LUGGAGE_HOLD,Defender,BombExploded,232,106,Unranked,Defender,1,1,G.E.O.-MIRA,1,0,VECTOR_.45_ACP,Submachine_Guns,EosHolo,Vertical,None,Compensator,ITA12S,Shotguns,EosHolo,None,Laser,None,NITRO_CELL
20170212,XONE,BOMB,PLANE,1523916521,5,MEETING_ROOM-EXECUTIVE_OFFICE,Attacker,DefendersEliminated,233,106,Unranked,Defender,1,0,G.E.O.-MIRA,1,1,VECTOR_.45_ACP,Submachine_Guns,EosHolo,Vertical,None,Compensator,ITA12S,Shotguns,EosHolo,None,Laser,None,NITRO_CELL
20170212,XONE,BOMB,PLANE,1523916521,5,MEETING_ROOM-EXECUTIVE_OFFICE,Attacker,DefendersEliminated,233,138,Unranked,Defender,1,0,SAT-ECHO,0,1,SuperNova,Shotguns,Reflex,None,Laser,None,BEARING_9,Submachine_Guns,Reflex,None,None,Flash,DEPLOYABLE_SHIELD
20170212,XONE,BOMB,PLANE,1523916521,3,STAFF_SECTION-EXECUTIVE_BEDROOM,Defender,AttackersEliminated,219,90,Unranked,Defender,1,1,BOPE-CAVEIRA,0,1,SPAS-15,Shotguns,EosHolo,None,Laser,None,PRB92,Pistols,None,None,None,None,IMPACT_GRENADE
20170212,XONE,BOMB,PLANE,1523916521,3,STAFF_SECTION-EXECUTIVE_BEDROOM,Defender,AttackersEliminated,219,134,Unranked,Attacker,0,0,SAT-HIBANA,1,1,TYPE-89,Assault_Rifles,EosHolo,Angle,None,MuzzleBrake,BEARING_9,Submachine_Guns,RedDot,None,None,None,CLAYMORE
20170212,XONE,BOMB,PLANE,1523916521,5,MEETING_ROOM-EXECUTIVE_OFFICE,Attacker,DefendersEliminated,233,99,Gold,Attacker,0,1,SAT-HIBANA,0,1,TYPE-89,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,BEARING_9,Submachine_Guns,None,None,None,None,CLAYMORE
20170212,XONE,BOMB,PLANE,1523916521,3,STAFF_SECTION-EXECUTIVE_BEDROOM,Defender,AttackersEliminated,219,106,Unranked,Defender,1,1,G.E.O.-MIRA,3,0,VECTOR_.45_ACP,Submachine_Guns,EosHolo,Vertical,None,Compensator,ITA12S,Shotguns,EosHolo,None,Laser,None,NITRO_CELL
20170212,XONE,BOMB,PLANE,1523916521,1,CARGO_HOLD-LUGGAGE_HOLD,Defender,BombExploded,232,90,Unranked,Defender,1,1,BOPE-CAVEIRA,1,0,SPAS-15,Shotguns,EosHolo,None,Laser,None,PRB92,Pistols,None,None,None,None,IMPACT_GRENADE
20170212,XONE,BOMB,PLANE,1523916521,6,CARGO_HOLD-LUGGAGE_HOLD,Attacker,DefendersEliminated,167,73,Unranked,Defender,0,0,SWAT-CASTLE,0,1,M1014,Shotguns,EosHolo,None,Laser,None,M45_MEUSOC,Pistols,None,None,Laser,MuzzleBrake,IMPACT_GRENADE
20170212,XONE,BOMB,PLANE,1523916521,5,MEETING_ROOM-EXECUTIVE_OFFICE,Attacker,DefendersEliminated,233,90,Unranked,Defender,1,0,BOPE-CAVEIRA,1,1,SPAS-15,Shotguns,EosHolo,None,Laser,None,PRB92,Pistols,None,None,None,None,IMPACT_GRENADE
20170212,XONE,BOMB,PLANE,1523916521,1,CARGO_HOLD-LUGGAGE_HOLD,Defender,BombExploded,232,113,Silver,Defender,1,1,GSG9-BANDIT,1,1,MP7,Submachine_Guns,Acog,None,None,Compensator,P12,Pistols,None,None,None,None,NITRO_CELL
20170212,XONE,BOMB,PLANE,1523916521,4,MEETING_ROOM-EXECUTIVE_OFFICE,Defender,AttackersEliminated,224,127,Unranked,Defender,0,1,NAVYSEAL-VALKYRIE,1,0,SPAS-12,Shotguns,EosHolo,None,Laser,None,D-50,Pistols,None,None,Laser,None,DEPLOYABLE_SHIELD
20170212,XONE,BOMB,PLANE,1523916521,5,MEETING_ROOM-EXECUTIVE_OFFICE,Attacker,DefendersEliminated,233,113,Silver,Defender,1,0,GSG9-BANDIT,0,1,MP7,Submachine_Guns,Acog,None,None,Compensator,P12,Pistols,None,None,None,None,NITRO_CELL
20170212,XONE,BOMB,PLANE,1523916521,1,CARGO_HOLD-LUGGAGE_HOLD,Defender,BombExploded,232,139,Gold,Attacker,0,0,SWAT-ASH,2,1,R4-C,Assault_Rifles,Acog,Vertical,None,Compensator,M45_MEUSOC,Pistols,None,None,None,MuzzleBrake,BREACH_CHARGE
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,2,2F_TEA_ROOM,Defender,AttackersEliminated,175,97,Unranked,Attacker,1,0,GIGN-TWITCH,0,1,F2,Assault_Rifles,Acog,Vertical,None,Compensator,P9,Pistols,None,None,None,None,BREACH_CHARGE
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,6,1F_BEDROOM,Attacker,DefendersEliminated,174,85,Unranked,Attacker,1,1,GIGN-MONTAGNE,0,0,Shield,Shield,None,None,None,None,LFP586,Pistols,None,None,Laser,None,STUN_GRENADE
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,5,1F_BEDROOM,Defender,AttackersEliminated,232,127,Gold,Attacker,0,0,SWAT-ASH,0,1,R4-C,Assault_Rifles,Acog,Vertical,None,Flash,5.7_USG,Pistols,None,None,None,None,BREACH_CHARGE
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,4,1F_BBQ,Attacker,ObjectiveCaptured,161,51,Gold,Defender,0,0,SAS-MUTE,0,1,MP5K,Submachine_Guns,RedDot,None,None,MuzzleBrake,P226_MK_25,Pistols,None,None,None,None,NITRO_CELL
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,6,1F_BEDROOM,Attacker,DefendersEliminated,174,124,Gold,Defender,0,0,BOPE-CAVEIRA,0,1,SPAS-15,Shotguns,Reflex,None,None,None,PRB92,Pistols,None,None,None,None,IMPACT_GRENADE
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,1,2F_TEA_ROOM,Defender,AttackersEliminated,188,68,Unranked,Defender,1,1,G.E.O.-MIRA,1,0,VECTOR_.45_ACP,Submachine_Guns,Reflex,Vertical,None,Compensator,ITA12S,Shotguns,EosHolo,None,None,None,NITRO_CELL
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,5,1F_BEDROOM,Defender,AttackersEliminated,232,68,Unranked,Defender,1,1,GSG9-BANDIT,0,0,MP7,Submachine_Guns,Acog,None,None,Suppressor,P12,Pistols,None,None,None,Suppressor,NITRO_CELL
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,1,2F_TEA_ROOM,Defender,AttackersEliminated,188,97,Unranked,Defender,1,1,GSG9-BANDIT,0,1,MP7,Submachine_Guns,Acog,None,None,Compensator,P12,Pistols,None,None,None,None,NITRO_CELL
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,5,1F_BEDROOM,Defender,AttackersEliminated,232,85,Unranked,Defender,1,1,SAS-MUTE,1,1,MP5K,Submachine_Guns,None,None,None,None,P226_MK_25,Pistols,None,None,None,None,NITRO_CELL
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,2,2F_TEA_ROOM,Defender,AttackersEliminated,175,124,Gold,Defender,0,1,BOPE-CAVEIRA,0,1,SPAS-15,Shotguns,Reflex,None,None,None,PRB92,Pistols,None,None,None,None,IMPACT_GRENADE
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,3,2F_WORK_OFFICE,Attacker,DefendersEliminated,144,36,Gold,Attacker,0,1,G.E.O.-JACKAL,1,0,C7E,Assault_Rifles,Acog,Vertical,Laser,Flash,ITA12S,Shotguns,EosHolo,None,Laser,None,BREACH_CHARGE
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,3,2F_WORK_OFFICE,Attacker,DefendersEliminated,144,127,Gold,Attacker,0,1,SWAT-ASH,1,1,R4-C,Assault_Rifles,EosHolo,Vertical,None,Flash,5.7_USG,Pistols,None,None,None,None,BREACH_CHARGE
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,1,2F_TEA_ROOM,Defender,AttackersEliminated,188,51,Gold,Attacker,0,0,SAS-THATCHER,0,1,AR33,Assault_Rifles,EosHolo,Vertical,None,Suppressor,P226_MK_25,Pistols,None,None,None,None,BREACH_CHARGE
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,2,2F_TEA_ROOM,Defender,AttackersEliminated,175,136,Gold,Attacker,1,0,SPETSNAZ-FUZE,0,1,AK-12,Assault_Rifles,Acog,Vertical,None,Compensator,PMM,Pistols,None,None,None,None,BREACH_CHARGE
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,4,1F_BBQ,Attacker,ObjectiveCaptured,161,136,Gold,Attacker,1,1,SPETSNAZ-FUZE,2,0,AK-12,Assault_Rifles,Acog,Vertical,None,Compensator,PMM,Pistols,None,None,None,None,BREACH_CHARGE
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,2,2F_TEA_ROOM,Defender,AttackersEliminated,175,36,Gold,Defender,0,1,G.E.O.-MIRA,0,1,VECTOR_.45_ACP,Submachine_Guns,EosHolo,Vertical,None,MuzzleBrake,USP40,Pistols,None,None,Laser,Suppressor,NITRO_CELL
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,2,2F_TEA_ROOM,Defender,AttackersEliminated,175,108,Gold,Attacker,1,0,G.E.O.-JACKAL,3,1,C7E,Assault_Rifles,Acog,Vertical,None,Flash,ITA12S,Shotguns,None,None,None,None,BREACH_CHARGE
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,6,1F_BEDROOM,Attacker,DefendersEliminated,174,108,Gold,Attacker,1,1,G.E.O.-JACKAL,1,0,C7E,Assault_Rifles,Acog,Vertical,None,Flash,ITA12S,Shotguns,None,None,None,None,BREACH_CHARGE
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,1,2F_TEA_ROOM,Defender,AttackersEliminated,188,36,Gold,Attacker,0,0,G.E.O.-JACKAL,0,1,C7E,Assault_Rifles,Acog,Vertical,Laser,Flash,ITA12S,Shotguns,EosHolo,None,Laser,None,BREACH_CHARGE
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,4,1F_BBQ,Attacker,ObjectiveCaptured,161,108,Gold,Attacker,1,1,G.E.O.-JACKAL,1,0,C7E,Assault_Rifles,Acog,Vertical,None,Flash,ITA12S,Shotguns,None,None,None,None,BREACH_CHARGE
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,5,1F_BEDROOM,Defender,AttackersEliminated,232,108,Gold,Defender,1,1,GIGN-ROOK,3,0,MP5,Submachine_Guns,Acog,Vertical,None,MuzzleBrake,P9,Pistols,None,None,None,None,DEPLOYABLE_SHIELD
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,1,2F_TEA_ROOM,Defender,AttackersEliminated,188,108,Gold,Defender,1,1,GIGN-ROOK,2,0,MP5,Submachine_Guns,Acog,Vertical,None,MuzzleBrake,P9,Pistols,None,None,None,None,DEPLOYABLE_SHIELD
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,2,2F_TEA_ROOM,Defender,AttackersEliminated,175,51,Gold,Defender,0,1,SAS-SMOKE,0,1,FMG-9,Submachine_Guns,Reflex,None,None,MuzzleBrake,SMG-11,Submachine_Guns,None,Vertical,None,None,IMPACT_GRENADE
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,4,1F_BBQ,Attacker,ObjectiveCaptured,161,68,Unranked,Attacker,1,1,JTF2-BUCK,1,0,CAMRS,Marksman_Rifles,Acog,None,None,Flash,MK1_9mm,Pistols,None,None,None,None,FRAG_GRENADE
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,6,1F_BEDROOM,Attacker,DefendersEliminated,174,97,Unranked,Attacker,1,1,GIGN-TWITCH,1,0,F2,Assault_Rifles,Acog,Vertical,None,Compensator,P9,Pistols,None,None,None,None,BREACH_CHARGE
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,3,2F_WORK_OFFICE,Attacker,DefendersEliminated,144,51,Gold,Attacker,0,1,GSG9-IQ,0,0,552_COMMANDO,Assault_Rifles,EosHolo,Vertical,None,MuzzleBrake,P12,Pistols,None,None,None,None,FRAG_GRENADE
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,4,1F_BBQ,Attacker,ObjectiveCaptured,161,124,Gold,Defender,0,0,BOPE-CAVEIRA,0,1,SPAS-15,Shotguns,Reflex,None,None,None,PRB92,Pistols,None,None,None,None,IMPACT_GRENADE
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,3,2F_WORK_OFFICE,Attacker,DefendersEliminated,144,68,Unranked,Defender,1,0,G.E.O.-MIRA,0,1,VECTOR_.45_ACP,Submachine_Guns,Reflex,Vertical,None,Compensator,ITA12S,Shotguns,EosHolo,None,None,None,NITRO_CELL
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,5,1F_BEDROOM,Defender,AttackersEliminated,232,36,Gold,Attacker,0,0,GIGN-TWITCH,2,1,F2,Assault_Rifles,Acog,Vertical,Laser,None,LFP586,Pistols,None,None,None,None,CLAYMORE
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,5,1F_BEDROOM,Defender,AttackersEliminated,232,97,Unranked,Defender,1,1,GIGN-DOC,0,1,MP5,Submachine_Guns,Acog,Vertical,None,MuzzleBrake,P9,Pistols,None,None,None,None,DEPLOYABLE_SHIELD
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,4,1F_BBQ,Attacker,ObjectiveCaptured,161,97,Unranked,Attacker,1,1,SWAT-ASH,0,0,R4-C,Assault_Rifles,Acog,Vertical,None,Compensator,5.7_USG,Pistols,None,None,None,None,SMOKE_GRENADE
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,4,1F_BBQ,Attacker,ObjectiveCaptured,161,85,Unranked,Attacker,1,1,GIGN-MONTAGNE,0,1,Shield,Shield,None,None,None,None,LFP586,Pistols,None,None,Laser,None,STUN_GRENADE
20170212,PC,SECURE_AREA,SKYSCRAPER,1524015461,3,2F_WORK_OFFICE,Attacker,DefendersEliminated,144,124,Gold,Attacker,0,1,SPETSNAZ-FUZE,2,0,AK-12,Assault_Rifles,Reflex,Vertical,None,Flash,GSH-18,Pistols,None,None,(null),Suppressor,BREACH_CHARGE
